App,Role,DubboService
CIMHA,consumers,com.sinosafe.xinbao.dubbo.service.SYZXDService,-
CIMHA,consumers,com.sinosafe.xinbao.dubbo.service.ReturnVisitService,-
CIMHA,consumers,com.sinosafe.center.dubbo.service.EcifsearchService,-
CIMHA,consumers,com.sinosafe.xinbao.dubbo.service.LifeLoanService,-
CIMHA,providers,com.hacc.service.ComplaintsListService,-
CIMHA,providers,com.hacc.service.ComplaintInfoService,-
CIMHA,providers,com.sinosafe.hacc.dubbo.service.RecallServiceForWX,-
CIMHA,providers,com.hacc.service.RecallService,-
dx_platform,consumers,com.sinosafe.sms.dubbo.service.SmsService,-
dx_platform,consumers,com.sinosafe.outside.ins.midbusi.provider.service.intf.VehicleProvideToMidBuisPlatService,-
dx_platform,consumers,com.sinosafe.outside.ins.phoneSales.provider.service.intf.VehicleProvideToElectricPinService,-
dx_platform,providers,com.crm.app.workflow.deliver.service.PayRewriteService,-
dx_platform,providers,com.crm.app.workflow.deliver.service.TelesalesDeliverService,-
dx_platform,providers,com.crm.app.workflow.deliver.service.InetOppService,-
mplatnauto,consumers,com.sinosafe.sms.dubbo.service.SmsService,-
mplatnauto,consumers,com.core.tcs.vc.ifc.InvoiceIFCCommonService,-
mplatnauto,consumers,dub.provider.outsys.facade.InfOutSystemService,-
sms,providers,com.sinosafe.sms.dubbo.service.SmsService,-
payment-service,providers,com.sinosafe.payment.service.common.JobService,-
payment-service,providers,com.sinosafe.payment.service.pay.PaymentService,-
payment-service,providers,com.sinosafe.payment.service.common.PaymentWebManageService,-
payment-service,providers,com.sinosafe.payment.service.common.PosSwipeService,-
payment-service,providers,com.sinosafe.payment.service.background.statistics.StatisticsService,-
payment-service,consumers,cn.com.sinosafe.um.facade.UmFacade,-
payment-service,consumers,com.sinosafe.outside.ins.midbusi.provider.service.intf.VehicleProvideToMidBuisPlatService,-
payment-service,consumers,webservice.provider.paymentquery.facade.FINReceiveBackinfoService,-
payment-service,consumers,com.crm.app.workflow.deliver.service.PayRewriteService,-
payment-service,consumers,finapi.provider.realname.facade.FinForRealNameService,-
payment-service,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
payment-service,consumers,com.sinosoft.web.service.RedBriberyInterfaceHandler,-
